application_key,facility,outfall,parameter,monitoring_period,reported_value,numeric_limit,applicable_requirement,comparison_status,monitoring_status,unresolved_reason,evidence_status,nodi_code,has_reported_value,is_numeric_comparison_candidate,monitoring_condition,pass_fail_reported
measurement:dmr_form_value_id=3920642693,NM0020583,001,81010,2024-11-30,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673293,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642725,NM0020583,001,81010,2024-12-31,97,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673293,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642757,NM0020583,001,81010,2025-01-31,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673293,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642789,NM0020583,001,81010,2025-02-28,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673293,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642821,NM0020583,001,81010,2025-03-31,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673293,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642853,NM0020583,001,81010,2025-04-30,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673293,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642885,NM0020583,001,81010,2025-05-31,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673293,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642917,NM0020583,001,81010,2025-06-30,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673293,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642949,NM0020583,001,81010,2025-07-31,97,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673293,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642981,NM0020583,001,81010,2025-08-31,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673293,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643013,NM0020583,001,81010,2025-09-30,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673293,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642662,NM0020583,001,81011,2024-10-31,99,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642694,NM0020583,001,81011,2024-11-30,96,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642726,NM0020583,001,81011,2024-12-31,97,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642758,NM0020583,001,81011,2025-01-31,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642790,NM0020583,001,81011,2025-02-28,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642822,NM0020583,001,81011,2025-03-31,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642854,NM0020583,001,81011,2025-04-30,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642886,NM0020583,001,81011,2025-05-31,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642918,NM0020583,001,81011,2025-06-30,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642950,NM0020583,001,81011,2025-07-31,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642982,NM0020583,001,81011,2025-08-31,99,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643014,NM0020583,001,81011,2025-09-30,98,85,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673292,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920662047,NM0020583,TX1,22415,2024-11-30,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839676,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662059,NM0020583,TX1,22415,2025-02-28,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839676,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662071,NM0020583,TX1,22415,2025-05-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839676,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662083,NM0020583,TX1,22415,2025-08-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839676,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662048,NM0020583,TX1,22416,2024-11-30,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839677,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662060,NM0020583,TX1,22416,2025-02-28,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839677,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662072,NM0020583,TX1,22416,2025-05-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839677,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662084,NM0020583,TX1,22416,2025-08-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839677,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662049,NM0020583,TX1,22418,2024-11-30,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839678,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662061,NM0020583,TX1,22418,2025-02-28,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839678,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662073,NM0020583,TX1,22418,2025-05-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839678,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662085,NM0020583,TX1,22418,2025-08-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839678,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662050,NM0020583,TX1,22419,2024-11-30,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839679,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662062,NM0020583,TX1,22419,2025-02-28,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839679,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662074,NM0020583,TX1,22419,2025-05-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839679,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662086,NM0020583,TX1,22419,2025-08-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839679,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662051,NM0020583,TX1,51443,2024-11-30,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839680,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662063,NM0020583,TX1,51443,2025-02-28,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839680,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662075,NM0020583,TX1,51443,2025-05-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839680,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662087,NM0020583,TX1,51443,2025-08-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839680,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662052,NM0020583,TX1,51444,2024-11-30,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839681,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662064,NM0020583,TX1,51444,2025-02-28,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839681,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662076,NM0020583,TX1,51444,2025-05-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839681,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662088,NM0020583,TX1,51444,2025-08-31,,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839681,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920662053,NM0020583,TX1,TEM3D,2024-11-30,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839682,PASS,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,0,,0
measurement:dmr_form_value_id=3920662065,NM0020583,TX1,TEM3D,2025-02-28,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839682,PASS,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,0,,0
measurement:dmr_form_value_id=3920662077,NM0020583,TX1,TEM3D,2025-05-31,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839682,PASS,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,0,,0
measurement:dmr_form_value_id=3920662089,NM0020583,TX1,TEM3D,2025-08-31,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839682,PASS,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,0,,0
measurement:dmr_form_value_id=3920662054,NM0020583,TX1,TEM6C,2024-11-30,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839683,PASS,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,0,,0
measurement:dmr_form_value_id=3920662066,NM0020583,TX1,TEM6C,2025-02-28,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839683,PASS,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,0,,0
measurement:dmr_form_value_id=3920662078,NM0020583,TX1,TEM6C,2025-05-31,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839683,PASS,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,0,,0
measurement:dmr_form_value_id=3920662090,NM0020583,TX1,TEM6C,2025-08-31,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839683,PASS,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,0,,0
measurement:dmr_form_value_id=3920662055,NM0020583,TX1,TOM3D,2024-11-30,31,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839684,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662067,NM0020583,TX1,TOM3D,2025-02-28,31,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839684,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662079,NM0020583,TX1,TOM3D,2025-05-31,31,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839684,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662091,NM0020583,TX1,TOM3D,2025-08-31,31,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839684,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662056,NM0020583,TX1,TOM6C,2024-11-30,31,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839685,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662068,NM0020583,TX1,TOM6C,2025-02-28,31,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839685,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662080,NM0020583,TX1,TOM6C,2025-05-31,31,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839685,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662092,NM0020583,TX1,TOM6C,2025-08-31,31,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839685,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662057,NM0020583,TX1,TQM3D,2024-11-30,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839686,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662069,NM0020583,TX1,TQM3D,2025-02-28,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839686,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662081,NM0020583,TX1,TQM3D,2025-05-31,9.26,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839686,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662093,NM0020583,TX1,TQM3D,2025-08-31,12.83,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839686,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662058,NM0020583,TX1,TQM6C,2024-11-30,7.44,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839687,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662070,NM0020583,TX1,TQM6C,2025-02-28,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839687,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662082,NM0020583,TX1,TQM6C,2025-05-31,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839687,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920662094,NM0020583,TX1,TQM6C,2025-08-31,0,,permit_limit_row:limit_set_schedule_id=3600904539|limit_value_id=3610839687,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;pass_fail_reporting_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920700840,NM0028762,001,00400,2024-10-31,7.87,6.6,permit_limit_row:limit_set_schedule_id=3600904607|limit_value_id=3610840344,WITHIN_LIMIT,UNRESOLVED_FACTUAL,discharge_occurrence_in_period;limit_sample_type_code;monitoring_frequency_code,UNRESOLVED_FACTUAL,,1,1,discharge_occurrence,
measurement:dmr_form_value_id=3920700841,NM0028762,001,00400,2024-10-31,8.03,9,permit_limit_row:limit_set_schedule_id=3600904607|limit_value_id=3610840345,WITHIN_LIMIT,UNRESOLVED_FACTUAL,discharge_occurrence_in_period;limit_sample_type_code;monitoring_frequency_code,UNRESOLVED_FACTUAL,,1,1,discharge_occurrence,
measurement:dmr_form_value_id=3920700851,NM0028762,001,00400,2024-11-30,7.97,6.6,permit_limit_row:limit_set_schedule_id=3600904607|limit_value_id=3610840344,WITHIN_LIMIT,UNRESOLVED_FACTUAL,discharge_occurrence_in_period;limit_sample_type_code;monitoring_frequency_code,UNRESOLVED_FACTUAL,,1,1,discharge_occurrence,
measurement:dmr_form_value_id=3920700852,NM0028762,001,00400,2024-11-30,8.02,9,permit_limit_row:limit_set_schedule_id=3600904607|limit_value_id=3610840345,WITHIN_LIMIT,UNRESOLVED_FACTUAL,discharge_occurrence_in_period;limit_sample_type_code;monitoring_frequency_code,UNRESOLVED_FACTUAL,,1,1,discharge_occurrence,
measurement:dmr_form_value_id=3920700862,NM0028762,001,00400,2024-12-31,7.82,6.6,permit_limit_row:limit_set_schedule_id=3600904607|limit_value_id=3610840344,WITHIN_LIMIT,UNRESOLVED_FACTUAL,discharge_occurrence_in_period;limit_sample_type_code;monitoring_frequency_code,UNRESOLVED_FACTUAL,,1,1,discharge_occurrence,
measurement:dmr_form_value_id=3920700863,NM0028762,001,00400,2024-12-31,8,9,permit_limit_row:limit_set_schedule_id=3600904607|limit_value_id=3610840345,WITHIN_LIMIT,UNRESOLVED_FACTUAL,discharge_occurrence_in_period;limit_sample_type_code;monitoring_frequency_code,UNRESOLVED_FACTUAL,,1,1,discharge_occurrence,
measurement:dmr_form_value_id=3920700873,NM0028762,001,00400,2025-01-31,7.67,6.6,permit_limit_row:limit_set_schedule_id=3600904607|limit_value_id=3610840344,WITHIN_LIMIT,UNRESOLVED_FACTUAL,discharge_occurrence_in_period;limit_sample_type_code;monitoring_frequency_code,UNRESOLVED_FACTUAL,,1,1,discharge_occurrence,
measurement:dmr_form_value_id=3920700874,NM0028762,001,00400,2025-01-31,8.03,9,permit_limit_row:limit_set_schedule_id=3600904607|limit_value_id=3610840345,WITHIN_LIMIT,UNRESOLVED_FACTUAL,discharge_occurrence_in_period;limit_sample_type_code;monitoring_frequency_code,UNRESOLVED_FACTUAL,,1,1,discharge_occurrence,
measurement:dmr_form_value_id=3920700884,NM0028762,001,00400,2025-02-28,7.57,6.6,permit_limit_row:limit_set_schedule_id=3600904607|limit_value_id=3610840344,WITHIN_LIMIT,UNRESOLVED_FACTUAL,discharge_occurrence_in_period;limit_sample_type_code;monitoring_frequency_code,UNRESOLVED_FACTUAL,,1,1,discharge_occurrence,
